State/UnionTerritory,Date,Confirmed,Deaths,Cured,Daily_New_Cases,TotalSamples,Positive,First Dose Administered,Second Dose Administered,CFR,Positive_Test_Rate,Vaccination_Rate,Risk_Level
Andaman and Nicobar Islands,2020-11-06,4403,60,4175,14.0,96214.0,4420.0,,,1.3627072450601863,4.593926039869458,,Low Risk
Andaman and Nicobar Islands,2020-11-07,4420,60,4194,17.0,97603.0,4441.0,,,1.3574660633484164,4.550065059475631,,Low Risk
Andaman and Nicobar Islands,2020-11-08,4441,60,4206,21.0,98812.0,4450.0,,,1.3510470614726413,4.503501598996074,,Low Risk
Andaman and Nicobar Islands,2020-11-09,4450,60,4221,9.0,100025.0,4463.0,,,1.348314606741573,4.461884528867783,,Low Risk
Andaman and Nicobar Islands,2020-11-10,4463,60,4239,13.0,101226.0,4477.0,,,1.3443871835088506,4.422776756959674,,Low Risk
Andaman and Nicobar Islands,2020-11-11,4477,60,4255,14.0,102433.0,4494.0,,,1.3401831583649766,4.387258012554548,,Low Risk
Andaman and Nicobar Islands,2020-11-12,4494,60,4267,17.0,103599.0,4507.0,,,1.335113484646195,4.35042809293526,,Low Risk
Andaman and Nicobar Islands,2020-11-13,4507,61,4282,13.0,104785.0,4518.0,,,1.3534501885955181,4.31168583289593,,Low Risk
Andaman and Nicobar Islands,2020-11-14,4518,61,4304,11.0,105699.0,4527.0,,,1.3501549358123064,4.282916583884426,,Low Risk
Andaman and Nicobar Islands,2020-11-15,4527,61,4315,9.0,106734.0,4536.0,,,1.347470731168544,4.24981730282759,,Low Risk
Andaman and Nicobar Islands,2020-11-16,4536,61,4330,9.0,108080.0,4557.0,,,1.3447971781305115,4.216321243523316,,Low Risk
Andaman and Nicobar Islands,2020-11-17,4557,61,4346,21.0,109646.0,4574.0,,,1.3385999561114768,4.171606807361874,,Low Risk
Andaman and Nicobar Islands,2020-11-18,4574,61,4363,17.0,111166.0,4593.0,,,1.3336248360297331,4.131658960473526,,Low Risk
Andaman and Nicobar Islands,2020-11-19,4593,61,4378,19.0,112792.0,4604.0,,,1.3281079904202047,4.0818497765799,,Low Risk
Andaman and Nicobar Islands,2020-11-20,4604,61,4398,11.0,114392.0,4617.0,,,1.3249348392701998,4.0361214070914055,,Low Risk
Andaman and Nicobar Islands,2020-11-21,4617,61,4408,13.0,115968.0,4631.0,,,1.3212042451808534,3.993342991169978,,Low Risk
Andaman and Nicobar Islands,2020-11-22,4631,61,4428,14.0,117093.0,4641.0,,,1.3172101058086807,3.963516179447106,,Low Risk
Andaman and Nicobar Islands,2020-11-23,4641,61,4440,10.0,118654.0,4656.0,,,1.3143719026071967,3.924014361083487,,Low Risk
Andaman and Nicobar Islands,2020-11-24,4656,61,4453,15.0,120324.0,4667.0,,,1.3101374570446735,3.878694192347329,,Low Risk
Andaman and Nicobar Islands,2020-11-25,4667,61,4464,11.0,121931.0,4677.0,,,1.3070494964645383,3.8357759716561004,,Low Risk
Andaman and Nicobar Islands,2020-11-26,4677,61,4479,10.0,123165.0,4682.0,,,1.3042548642292067,3.8014046198189417,,Low Risk
Andaman and Nicobar Islands,2020-11-27,4682,61,4491,5.0,124832.0,4689.0,,,1.3028620247757368,3.7562483978467056,,Low Risk
Andaman and Nicobar Islands,2020-11-28,4689,61,4508,7.0,126331.0,4698.0,,,1.3009170398805716,3.718802194235778,,Low Risk
Andaman and Nicobar Islands,2020-11-29,4698,61,4518,9.0,127912.0,4704.0,,,1.2984248616432525,3.677528300706736,,Low Risk
Andaman and Nicobar Islands,2020-11-30,4704,61,4537,6.0,129389.0,4710.0,,,1.2967687074829932,3.6401857963196256,,Low Risk
Andaman and Nicobar Islands,2020-12-01,4710,61,4550,6.0,131080.0,4718.0,,,1.2951167728237793,3.5993286542569427,,Low Risk
Andaman and Nicobar Islands,2020-12-02,4718,61,4566,8.0,132784.0,4723.0,,,1.2929207291225095,3.5569044463188337,,Low Risk
Andaman and Nicobar Islands,2020-12-03,4723,61,4583,5.0,134355.0,4729.0,,,1.291551979673936,3.51977968813963,,Low Risk
Andaman and Nicobar Islands,2020-12-04,4729,61,4597,6.0,135952.0,4742.0,,,1.2899133009092831,3.4879957632105447,,Low Risk
Andaman and Nicobar Islands,2020-12-05,4742,61,4611,13.0,137648.0,4747.0,,,1.286377056094475,3.4486516331512265,,Low Risk
Andaman and Nicobar Islands,2020-12-06,4747,61,4616,5.0,139326.0,4758.0,,,1.2850221192331999,3.41501227337324,,Low Risk
Andaman and Nicobar Islands,2020-12-07,4758,61,4624,11.0,140961.0,4773.0,,,1.282051282051282,3.3860429480494605,,Low Risk
Andaman and Nicobar Islands,2020-12-08,4773,61,4631,15.0,142667.0,4778.0,,,1.2780222082547663,3.3490575956598234,,Low Risk
Andaman and Nicobar Islands,2020-12-09,4778,61,4647,5.0,144401.0,4783.0,,,1.2766848053578903,3.312303931413217,,Low Risk
Andaman and Nicobar Islands,2020-12-10,4783,61,4647,5.0,146143.0,4791.0,,,1.275350198620113,3.2782959156442666,,Low Risk
Andaman and Nicobar Islands,2020-12-11,4791,61,4652,8.0,147806.0,4798.0,,,1.2732206219995825,3.246146976442093,,Low Risk
Andaman and Nicobar Islands,2020-12-12,4798,61,4659,7.0,149926.0,4805.0,,,1.271363067944977,3.204914424449395,,Low Risk
Andaman and Nicobar Islands,2020-12-13,4805,61,4665,7.0,152004.0,4818.0,,,1.2695109261186266,3.1696534301728905,,Low Risk
Andaman and Nicobar Islands,2020-12-14,4818,61,4673,13.0,153685.0,4834.0,,,1.266085512660855,3.1453948010541044,,Low Risk
Andaman and Nicobar Islands,2020-12-15,4773,61,4681,-45.0,155454.0,4842.0,,,1.2780222082547663,3.1147477710448106,,Low Risk
Andaman and Nicobar Islands,2020-12-16,4842,61,4688,69.0,157242.0,4850.0,,,1.2598099958694753,3.0844176492285778,,Low Risk
Andaman and Nicobar Islands,2020-12-17,4850,61,4698,8.0,159027.0,4860.0,,,1.2577319587628866,3.0560848157859986,,Low Risk
Andaman and Nicobar Islands,2020-12-18,4860,61,4707,10.0,160856.0,4869.0,,,1.2551440329218106,3.0269309195802454,,Low Risk
Andaman and Nicobar Islands,2020-12-19,4869,61,4712,9.0,162821.0,4875.0,,,1.252823988498665,2.9940855295078643,,Low Risk
Andaman and Nicobar Islands,2020-12-20,4875,61,4719,6.0,165024.0,4881.0,,,1.2512820512820513,2.9577515997673065,,Low Risk
Andaman and Nicobar Islands,2020-12-21,4881,61,4732,6.0,166845.0,4888.0,,,1.2497439049375128,2.929665258173754,,Low Risk
Andaman and Nicobar Islands,2020-12-22,4888,62,4740,7.0,168769.0,4893.0,,,1.2684124386252045,2.8992291238319834,,Low Risk
Andaman and Nicobar Islands,2020-12-23,4893,62,4749,5.0,170666.0,4896.0,,,1.267116288575516,2.8687612060984615,,Low Risk
Andaman and Nicobar Islands,2020-12-24,4896,62,4761,3.0,172756.0,4901.0,,,1.2663398692810457,2.8369492231818287,,Low Risk
Andaman and Nicobar Islands,2020-12-25,4901,62,4775,5.0,174482.0,4912.0,,,1.265047949398082,2.815190105569629,,Low Risk
Andaman and Nicobar Islands,2020-12-26,4912,62,4781,11.0,175578.0,4912.0,,,1.2622149837133552,2.7976170135210565,,Low Risk
Andaman and Nicobar Islands,2020-12-27,4912,62,4789,0.0,176898.0,4924.0,,,1.2622149837133552,2.7835249691912853,,Low Risk
Andaman and Nicobar Islands,2020-12-28,4924,62,4798,12.0,177926.0,4929.0,,,1.2591389114541025,2.7702528017265604,,Low Risk
Andaman and Nicobar Islands,2020-12-29,4929,62,4803,5.0,179444.0,4936.0,,,1.257861635220126,2.750718887229442,,Low Risk
Andaman and Nicobar Islands,2020-12-30,4936,62,4811,7.0,180626.0,4941.0,,,1.2560777957860616,2.7354865855413952,,Low Risk
Andaman and Nicobar Islands,2020-12-31,4941,62,4820,5.0,181640.0,4945.0,,,1.2548067192875936,2.722417969610218,,Low Risk
Andaman and Nicobar Islands,2021-01-01,4945,62,4826,4.0,182631.0,4946.0,,,1.2537917087967645,2.708193023090275,,Low Risk
Andaman and Nicobar Islands,2021-01-02,4946,62,4830,1.0,183725.0,4947.0,,,1.253538212697129,2.692611239624439,,Low Risk
Andaman and Nicobar Islands,2021-01-03,4947,62,4837,1.0,184955.0,4948.0,,,1.253284819082272,2.6752453299451218,,Low Risk
Andaman and Nicobar Islands,2021-01-04,4948,62,4846,1.0,186140.0,4948.0,,,1.2530315278900566,2.658214247340711,,Low Risk
Andaman and Nicobar Islands,2021-01-05,4948,62,4848,0.0,187115.0,4949.0,,,1.2530315278900566,2.644897522913716,,Low Risk
Andaman and Nicobar Islands,2021-01-06,4949,62,4856,1.0,188351.0,4949.0,,,1.2527783390583958,2.627541133309619,,Low Risk
Andaman and Nicobar Islands,2021-01-07,4949,62,4859,0.0,190031.0,4958.0,,,1.2527783390583958,2.609047997431998,,Low Risk
Andaman and Nicobar Islands,2021-01-08,4958,62,4864,9.0,191206.0,4959.0,,,1.2505042355788625,2.5935378596905956,,Low Risk
Andaman and Nicobar Islands,2021-01-09,4959,62,4866,1.0,192560.0,4959.0,,,1.2502520669489818,2.575301204819277,,Low Risk
Andaman and Nicobar Islands,2021-01-10,4959,62,4873,0.0,193719.0,4960.0,,,1.2502520669489818,2.560409665546487,,Low Risk
Andaman and Nicobar Islands,2021-01-11,4960,62,4875,1.0,195351.0,4963.0,,,1.25,2.540555205757841,,Low Risk
Andaman and Nicobar Islands,2021-01-12,4963,62,4884,3.0,196859.0,4966.0,,,1.2492444086238164,2.5226177111536687,,Low Risk
Andaman and Nicobar Islands,2021-01-13,4966,62,4886,3.0,198478.0,4969.0,,,1.2484897301651228,2.503552030955572,,Low Risk
Andaman and Nicobar Islands,2021-01-14,4969,62,4891,3.0,199805.0,4976.0,,,1.2477359629704166,2.4904281674632767,,Low Risk
Andaman and Nicobar Islands,2021-01-15,4976,62,4891,7.0,200953.0,4979.0,,,1.2459807073954985,2.4776937890949626,,Low Risk
Andaman and Nicobar Islands,2021-01-16,4979,62,4895,3.0,202521.0,4982.0,23.0,0.0,1.2452299658565977,2.459991803319162,0.00023,Low Risk
Andaman and Nicobar Islands,2021-01-17,4982,62,4895,3.0,203741.0,4983.0,23.0,0.0,1.244480128462465,2.4457522050053746,0.00023,Low Risk
Andaman and Nicobar Islands,2021-01-18,4983,62,4896,1.0,205411.0,4988.0,42.0,0.0,1.2442303833032309,2.428302281766799,0.00041999999999999996,Low Risk
Andaman and Nicobar Islands,2021-01-19,4988,62,4897,5.0,206732.0,4989.0,89.0,0.0,1.2429831595829992,2.4132693535591976,0.00089,Low Risk
Andaman and Nicobar Islands,2021-01-20,4989,62,4897,1.0,208179.0,4991.0,124.0,0.0,1.2427340148326318,2.397456035431047,0.00124,Low Risk
Andaman and Nicobar Islands,2021-01-21,4991,62,4900,2.0,209437.0,4991.0,239.0,0.0,1.2422360248447204,2.3830555250504926,0.00239,Low Risk
Andaman and Nicobar Islands,2021-01-22,4991,62,4904,0.0,210762.0,4992.0,552.0,0.0,1.2422360248447204,2.3685484100549434,0.00552,Low Risk
Andaman and Nicobar Islands,2021-01-23,4992,62,4907,1.0,212393.0,4993.0,920.0,0.0,1.2419871794871795,2.3508307712589396,0.0092,Low Risk
Andaman and Nicobar Islands,2021-01-24,4993,62,4907,1.0,213467.0,4993.0,966.0,0.0,1.2417384338073303,2.3390032182960363,0.00966,Low Risk
Andaman and Nicobar Islands,2021-01-25,4993,62,4908,0.0,214915.0,4994.0,1519.0,0.0,1.2417384338073303,2.3237093734732333,0.01519,Low Risk
Andaman and Nicobar Islands,2021-01-26,4994,62,4917,1.0,215858.0,4994.0,1519.0,0.0,1.2414897877452944,2.313557987195286,0.01519,Low Risk
Andaman and Nicobar Islands,2021-01-27,4994,62,4917,0.0,217007.0,4994.0,1519.0,0.0,1.2414897877452944,2.3013082527291746,0.01519,Low Risk
Andaman and Nicobar Islands,2021-01-28,4994,62,4922,0.0,218629.0,4994.0,1956.0,0.0,1.2414897877452944,2.2842349368107615,0.01956,Low Risk
Andaman and Nicobar Islands,2021-01-29,4994,62,4924,0.0,220484.0,4994.0,2024.0,0.0,1.2414897877452944,2.265016962682099,0.020239999999999998,Low Risk
Andaman and Nicobar Islands,2021-01-30,4994,62,4927,0.0,221876.0,4994.0,2060.0,0.0,1.2414897877452944,2.2508067569272927,0.0206,Low Risk
Andaman and Nicobar Islands,2021-01-31,4994,62,4928,0.0,223137.0,4994.0,2060.0,0.0,1.2414897877452944,2.2380869152135237,0.0206,Low Risk
Andaman and Nicobar Islands,2021-02-01,4994,62,4928,0.0,224852.0,4994.0,2060.0,0.0,1.2414897877452944,2.2210164908473127,0.0206,Low Risk
Andaman and Nicobar Islands,2021-02-02,4994,62,4932,0.0,226584.0,4994.0,2060.0,0.0,1.2414897877452944,2.2040391201497016,0.0206,Low Risk
Andaman and Nicobar Islands,2021-02-03,4994,62,4932,0.0,228290.0,4994.0,2107.0,0.0,1.2414897877452944,2.1875684436462395,0.02107,Low Risk
Andaman and Nicobar Islands,2021-02-04,4994,62,4932,0.0,230133.0,4994.0,2290.0,0.0,1.2414897877452944,2.1700494931191963,0.0229,Low Risk
Andaman and Nicobar Islands,2021-02-05,4994,62,4932,0.0,231633.0,4997.0,2514.0,0.0,1.2414897877452944,2.157291922998882,0.02514,Low Risk
Andaman and Nicobar Islands,2021-02-06,4997,62,4932,3.0,233597.0,5000.0,2780.0,0.0,1.2407444466680007,2.140438447411568,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-07,5000,62,4932,3.0,235072.0,5001.0,2780.0,0.0,1.24,2.1274332970323986,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-08,5001,62,4932,1.0,236643.0,5005.0,2780.0,0.0,1.239752049590082,2.115000232417608,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-09,5005,62,4932,4.0,238339.0,5007.0,2780.0,0.0,1.2387612387612388,2.1007892120047496,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-10,5007,62,4932,2.0,240362.0,5007.0,2780.0,0.0,1.238266427002197,2.0831079787986453,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-11,5007,62,4932,0.0,241833.0,5007.0,2780.0,0.0,1.238266427002197,2.0704370371289276,0.0278,Low Risk
Andaman and Nicobar Islands,2021-02-12,5007,62,4932,0.0,243631.0,5007.0,2852.0,0.0,1.238266427002197,2.0551571844305525,0.02852,Low Risk
Andaman and Nicobar Islands,2021-02-13,5007,62,4934,0.0,245745.0,5009.0,3040.0,0.0,1.238266427002197,2.0382917251622614,0.030400000000000003,Low Risk
Andaman and Nicobar Islands,2021-02-14,5009,62,4938,2.0,247289.0,5009.0,3040.0,0.0,1.2377720103813137,2.0255652293470394,0.030400000000000003,Low Risk
Andaman and Nicobar Islands,2021-02-15,5009,62,4938,0.0,248562.0,5009.0,3363.0,104.0,1.2377720103813137,2.015191380822491,0.03363,Low Risk
Andaman and Nicobar Islands,2021-02-16,5009,62,4938,0.0,250037.0,5013.0,3363.0,104.0,1.2377720103813137,2.004903274315401,0.03363,Low Risk
Andaman and Nicobar Islands,2021-02-17,5013,62,4943,4.0,251774.0,5014.0,3560.0,104.0,1.2367843606622781,1.9914685392455138,0.0356,Low Risk
Andaman and Nicobar Islands,2021-02-18,5014,62,4944,1.0,253718.0,5014.0,3505.0,341.0,1.2365376944555246,1.976209807739301,0.03505,Low Risk
Andaman and Nicobar Islands,2021-02-19,5014,62,4944,0.0,255675.0,5014.0,4246.0,652.0,1.2365376944555246,1.9610834066686222,0.042460000000000005,Low Risk
Andaman and Nicobar Islands,2021-02-20,5014,62,4948,0.0,257213.0,5014.0,4707.0,946.0,1.2365376944555246,1.9493571475780773,0.04707,Low Risk
Andaman and Nicobar Islands,2021-02-21,5014,62,4949,0.0,258773.0,5014.0,4707.0,946.0,1.2365376944555246,1.9376055461736734,0.04707,Low Risk
Andaman and Nicobar Islands,2021-02-22,5014,62,4949,0.0,260324.0,5015.0,5358.0,1498.0,1.2365376944555246,1.9264455063689863,0.05358,Low Risk
Andaman and Nicobar Islands,2021-02-23,5015,62,4949,1.0,261719.0,5016.0,5436.0,1622.0,1.2362911266201395,1.9165593632865783,0.05436,Low Risk
Andaman and Nicobar Islands,2021-02-24,5016,62,4949,1.0,263090.0,5016.0,5518.0,1722.0,1.2360446570972885,1.9065718955490516,0.05518,Low Risk
Andaman and Nicobar Islands,2021-02-25,5016,62,4950,0.0,264369.0,5016.0,5867.0,1896.0,1.2360446570972885,1.8973480249197145,0.05867,Low Risk
Andaman and Nicobar Islands,2021-02-26,5016,62,4952,0.0,265852.0,5017.0,6029.0,1960.0,1.2360446570972885,1.8871402133517896,0.060289999999999996,Low Risk
Andaman and Nicobar Islands,2021-02-27,5017,62,4952,1.0,267209.0,5018.0,6029.0,1960.0,1.2357982858281842,1.8779307583202662,0.060289999999999996,Low Risk
Andaman and Nicobar Islands,2021-02-28,5018,62,4952,1.0,268499.0,5020.0,6029.0,1960.0,1.2355520127540853,1.8696531458217722,0.060289999999999996,Low Risk
Andaman and Nicobar Islands,2021-03-01,5020,62,4952,2.0,269799.0,5020.0,6029.0,1960.0,1.2350597609561753,1.8606444056501321,0.060289999999999996,Low Risk
Andaman and Nicobar Islands,2021-03-02,5020,62,4952,0.0,271193.0,5020.0,6638.0,2086.0,1.2350597609561753,1.8510802269970095,0.06638,Low Risk
Andaman and Nicobar Islands,2021-03-03,5020,62,4952,0.0,273010.0,5022.0,6749.0,2088.0,1.2350597609561753,1.8394930588623126,0.06749,Low Risk
Andaman and Nicobar Islands,2021-03-04,5022,62,4952,2.0,274849.0,5024.0,7266.0,2095.0,1.2345679012345678,1.827912781199859,0.07266,Low Risk
Andaman and Nicobar Islands,2021-03-05,5024,62,4953,2.0,276471.0,5024.0,7799.0,2098.0,1.2340764331210192,1.8171887829103233,0.07799,Low Risk
Andaman and Nicobar Islands,2021-03-06,5024,62,4954,0.0,278437.0,5024.0,8288.0,2210.0,1.2340764331210192,1.8043578978368537,0.08288,Low Risk
Andaman and Nicobar Islands,2021-03-07,5024,62,4955,0.0,280041.0,,8848.0,2253.0,1.2340764331210192,,0.08848,Low Risk
Andaman and Nicobar Islands,2021-03-08,5024,62,4955,0.0,281955.0,5026.0,9629.0,2375.0,1.2340764331210192,1.782553953645085,0.09629,Low Risk
Andaman and Nicobar Islands,2021-03-09,5026,62,4957,2.0,283492.0,5028.0,7542.0,2390.0,1.2335853561480303,1.7735950220817518,0.07542,Low Risk
Andaman and Nicobar Islands,2021-03-10,5028,62,4958,2.0,285087.0,5028.0,7735.0,2426.0,1.2330946698488463,1.7636721421881743,0.07735,Low Risk
Andaman and Nicobar Islands,2021-03-11,5028,62,4958,0.0,286505.0,5028.0,8218.0,2486.0,1.2330946698488463,1.7549431947086438,0.08218,Low Risk
Andaman and Nicobar Islands,2021-03-12,5028,62,4960,0.0,288197.0,5029.0,8735.0,2586.0,1.2330946698488463,1.744986936019459,0.08735,Low Risk
Andaman and Nicobar Islands,2021-03-13,5029,62,4961,1.0,290341.0,5030.0,8899.0,2739.0,1.2328494730562736,1.7324456415043001,0.08899,Low Risk
Andaman and Nicobar Islands,2021-03-14,5030,62,4964,1.0,291842.0,5031.0,8926.0,2767.0,1.2326043737574552,1.723877988774748,0.08926,Low Risk
Andaman and Nicobar Islands,2021-03-15,5031,62,4964,1.0,294094.0,5031.0,9202.0,2843.0,1.2323593718942556,1.7106775384740935,0.09202,Low Risk
Andaman and Nicobar Islands,2021-03-16,5031,62,4966,0.0,295827.0,5032.0,11950.0,2876.0,1.2323593718942556,1.7009941621285414,0.11950000000000001,Low Risk
Andaman and Nicobar Islands,2021-03-17,5032,62,4967,1.0,297433.0,5035.0,12509.0,2980.0,1.232114467408585,1.692818214522262,0.12509,Low Risk
Andaman and Nicobar Islands,2021-03-18,5035,62,4967,3.0,299048.0,5036.0,12948.0,3183.0,1.2313803376365442,1.6840105936170782,0.12948,Low Risk
Andaman and Nicobar Islands,2021-03-19,5036,62,4969,1.0,300892.0,5038.0,13293.0,3319.0,1.2311358220810167,1.6743549180436836,0.13293,Low Risk
Andaman and Nicobar Islands,2021-03-20,5038,62,4969,2.0,302566.0,5038.0,13852.0,3599.0,1.2306470821754665,1.665091252817567,0.13852,Low Risk
Andaman and Nicobar Islands,2021-03-21,5038,62,4969,0.0,304391.0,5039.0,13868.0,3610.0,1.2306470821754665,1.655436593066155,0.13868,Low Risk
Andaman and Nicobar Islands,2021-03-22,5039,62,4969,1.0,305778.0,5039.0,14327.0,3758.0,1.2304028577098631,1.6479275814479788,0.14327,Low Risk
Andaman and Nicobar Islands,2021-03-23,5039,62,4969,0.0,307255.0,5039.0,15017.0,4104.0,1.2304028577098631,1.640005858326146,0.15017,Low Risk
Andaman and Nicobar Islands,2021-03-24,5039,62,4972,0.0,308812.0,5041.0,15247.0,4446.0,1.2304028577098631,1.63238475188788,0.15247,Low Risk
Andaman and Nicobar Islands,2021-03-25,5041,62,4973,2.0,310615.0,5042.0,15652.0,4666.0,1.229914699464392,1.62323133139095,0.15652000000000002,Low Risk
Andaman and Nicobar Islands,2021-03-26,5042,62,4974,1.0,312378.0,5043.0,15933.0,4856.0,1.2296707655692185,1.6143902579567062,0.15933,Low Risk
Andaman and Nicobar Islands,2021-03-27,5043,62,4974,1.0,314309.0,5044.0,16292.0,5064.0,1.2294269284156256,1.6047901905449733,0.16291999999999998,Low Risk
Andaman and Nicobar Islands,2021-03-28,5044,62,4975,1.0,315818.0,5046.0,16293.0,5065.0,1.2291831879460746,1.5977556694045305,0.16293,Low Risk
Andaman and Nicobar Islands,2021-03-29,5046,62,4976,2.0,317137.0,5052.0,16292.0,5065.0,1.2286959968291715,1.5930023932874435,0.16291999999999998,Low Risk
Andaman and Nicobar Islands,2021-03-30,5052,62,4976,6.0,318382.0,5081.0,16701.0,5139.0,1.227236737925574,1.5958816767279556,0.16701000000000002,Low Risk
Andaman and Nicobar Islands,2021-03-31,5081,62,4976,29.0,319864.0,5083.0,16798.0,5140.0,1.2202322377484747,1.5891128729710127,0.16798,Low Risk
Andaman and Nicobar Islands,2021-04-01,5083,62,4976,2.0,321456.0,5084.0,17435.0,5173.0,1.21975211489278,1.581553929620228,0.17435,Low Risk
Andaman and Nicobar Islands,2021-04-02,5084,62,4980,1.0,323001.0,5084.0,17559.0,5179.0,1.2195121951219512,1.573988935018777,0.17559,Low Risk
Andaman and Nicobar Islands,2021-04-03,5084,62,4981,0.0,324207.0,5098.0,17998.0,5223.0,1.2195121951219512,1.5724521679050731,0.17998,Low Risk
Andaman and Nicobar Islands,2021-04-04,5098,62,4987,14.0,325826.0,5109.0,18677.0,5224.0,1.2161632012553942,1.568014830001289,0.18677,Low Risk
Andaman and Nicobar Islands,2021-04-05,5109,62,4990,11.0,327270.0,5116.0,19499.0,5275.0,1.2135447249951068,1.5632352491826322,0.19499,Low Risk
Andaman and Nicobar Islands,2021-04-06,5116,62,5001,7.0,328737.0,5123.0,20445.0,5321.0,1.2118842845973417,1.5583886206907043,0.20445,Low Risk
Andaman and Nicobar Islands,2021-04-07,5123,62,5010,7.0,330481.0,5131.0,22631.0,5347.0,1.2102283818075348,1.5525854739001637,0.22631,Low Risk
Andaman and Nicobar Islands,2021-04-08,5131,62,5020,8.0,332119.0,5149.0,25363.0,5403.0,1.2083414539076203,1.5503479174633188,0.25363,Low Risk
Andaman and Nicobar Islands,2021-04-09,5149,62,5027,18.0,333671.0,5161.0,27698.0,5519.0,1.204117304330938,1.5467331593096192,0.27698,Low Risk
Andaman and Nicobar Islands,2021-04-10,5161,62,5028,12.0,335784.0,5175.0,29863.0,5570.0,1.2013175741135438,1.541169323136302,0.29863,Low Risk
Andaman and Nicobar Islands,2021-04-11,5175,62,5038,14.0,337833.0,5190.0,32012.0,5612.0,1.1980676328502415,1.5362619992718296,0.32012,Low Risk
Andaman and Nicobar Islands,2021-04-12,5190,62,5040,15.0,339482.0,5201.0,36572.0,5713.0,1.1946050096339114,1.5320399903382211,0.36572000000000005,Low Risk
Andaman and Nicobar Islands,2021-04-13,5201,62,5050,11.0,341557.0,5209.0,43013.0,5832.0,1.1920784464526053,1.5250748776924494,0.43013,Low Risk
Andaman and Nicobar Islands,2021-04-14,5209,62,5054,8.0,343431.0,5247.0,49654.0,5941.0,1.1902476483010174,1.5278178149322572,0.49654,Low Risk
Andaman and Nicobar Islands,2021-04-15,5247,63,5078,38.0,345485.0,5262.0,54778.0,6079.0,1.2006861063464835,1.5230762551196144,0.5477799999999999,Low Risk
Andaman and Nicobar Islands,2021-04-16,5262,63,5082,15.0,347489.0,5289.0,61339.0,6323.0,1.1972633979475484,1.5220625688870728,0.61339,Low Risk
Andaman and Nicobar Islands,2021-04-17,5289,63,5110,27.0,349739.0,5331.0,67451.0,6568.0,1.191151446398185,1.5242795341669073,0.67451,Low Risk
Andaman and Nicobar Islands,2021-04-18,5331,64,5146,42.0,352086.0,5390.0,71275.0,6878.0,1.2005252297880322,1.5308759791641815,0.71275,Low Risk
Andaman and Nicobar Islands,2021-04-19,5390,64,5200,59.0,353754.0,5421.0,75675.0,7353.0,1.1873840445269017,1.5324208348174155,0.7567499999999999,Low Risk
